Start,End,Segment,Strain,NGS_read_count
57,823,NA,A_PuertoRico_8_1934,1
157,960,NA,A_PuertoRico_8_1934,1
114,972,NA,A_PuertoRico_8_1934,1
93,1166,NA,A_PuertoRico_8_1934,1
251,934,NA,A_PuertoRico_8_1934,1
300,812,NA,A_PuertoRico_8_1934,1
246,915,NA,A_PuertoRico_8_1934,1
112,849,NA,A_PuertoRico_8_1934,1
281,821,NA,A_PuertoRico_8_1934,1
274,1170,NA,A_PuertoRico_8_1934,1
256,1171,NA,A_PuertoRico_8_1934,1
138,981,NA,A_PuertoRico_8_1934,1
127,1077,NA,A_PuertoRico_8_1934,1
211,916,NA,A_PuertoRico_8_1934,1
77,998,NA,A_PuertoRico_8_1934,1
219,1035,NA,A_PuertoRico_8_1934,1
157,1077,NA,A_PuertoRico_8_1934,1
270,919,NA,A_PuertoRico_8_1934,1
121,862,NA,A_PuertoRico_8_1934,1
206,1024,NA,A_PuertoRico_8_1934,1
149,963,NA,A_PuertoRico_8_1934,1
387,849,NA,A_PuertoRico_8_1934,1
239,1017,NA,A_PuertoRico_8_1934,1
391,883,NA,A_PuertoRico_8_1934,1
206,1083,NA,A_PuertoRico_8_1934,1
335,1199,NA,A_PuertoRico_8_1934,1
205,999,NA,A_PuertoRico_8_1934,1
110,953,NA,A_PuertoRico_8_1934,1
63,864,NA,A_PuertoRico_8_1934,1
160,906,NA,A_PuertoRico_8_1934,1
348,854,NA,A_PuertoRico_8_1934,1
59,894,NA,A_PuertoRico_8_1934,1
312,855,NA,A_PuertoRico_8_1934,1
279,1072,NA,A_PuertoRico_8_1934,1
250,974,NA,A_PuertoRico_8_1934,1
230,831,NA,A_PuertoRico_8_1934,1
316,880,NA,A_PuertoRico_8_1934,1
311,864,NA,A_PuertoRico_8_1934,1
81,858,NA,A_PuertoRico_8_1934,1
156,1051,NA,A_PuertoRico_8_1934,1
173,1103,NA,A_PuertoRico_8_1934,1
343,1034,NA,A_PuertoRico_8_1934,1
269,927,NA,A_PuertoRico_8_1934,1
184,896,NA,A_PuertoRico_8_1934,1
84,1180,NA,A_PuertoRico_8_1934,1
320,977,NA,A_PuertoRico_8_1934,1
93,1194,NA,A_PuertoRico_8_1934,1
395,1054,NA,A_PuertoRico_8_1934,1
321,906,NA,A_PuertoRico_8_1934,1
149,807,NA,A_PuertoRico_8_1934,1
202,907,NA,A_PuertoRico_8_1934,1
342,948,NA,A_PuertoRico_8_1934,1
227,1024,NA,A_PuertoRico_8_1934,1
185,913,NA,A_PuertoRico_8_1934,1
190,1020,NA,A_PuertoRico_8_1934,1
390,1119,NA,A_PuertoRico_8_1934,1
292,1144,NA,A_PuertoRico_8_1934,1
252,859,NA,A_PuertoRico_8_1934,1
70,910,NA,A_PuertoRico_8_1934,1
302,1008,NA,A_PuertoRico_8_1934,1
310,1054,NA,A_PuertoRico_8_1934,1
347,871,NA,A_PuertoRico_8_1934,1
147,1022,NA,A_PuertoRico_8_1934,1
102,1048,NA,A_PuertoRico_8_1934,1
343,1076,NA,A_PuertoRico_8_1934,1
407,1024,NA,A_PuertoRico_8_1934,1
137,1048,NA,A_PuertoRico_8_1934,1
151,968,NA,A_PuertoRico_8_1934,1
187,820,NA,A_PuertoRico_8_1934,1
256,961,NA,A_PuertoRico_8_1934,1
350,1143,NA,A_PuertoRico_8_1934,1
162,1189,NA,A_PuertoRico_8_1934,1
389,970,NA,A_PuertoRico_8_1934,1
263,902,NA,A_PuertoRico_8_1934,1
128,1110,NA,A_PuertoRico_8_1934,1
204,986,NA,A_PuertoRico_8_1934,1
66,1102,NA,A_PuertoRico_8_1934,1
123,1112,NA,A_PuertoRico_8_1934,1
199,1137,NA,A_PuertoRico_8_1934,1
284,1074,NA,A_PuertoRico_8_1934,1
141,1079,NA,A_PuertoRico_8_1934,1
126,932,NA,A_PuertoRico_8_1934,1
291,1075,NA,A_PuertoRico_8_1934,1
378,1109,NA,A_PuertoRico_8_1934,1
371,828,NA,A_PuertoRico_8_1934,1
229,1097,NA,A_PuertoRico_8_1934,1
120,1117,NA,A_PuertoRico_8_1934,1
177,947,NA,A_PuertoRico_8_1934,1
385,1080,NA,A_PuertoRico_8_1934,1
228,958,NA,A_PuertoRico_8_1934,1
67,1074,NA,A_PuertoRico_8_1934,1
396,1009,NA,A_PuertoRico_8_1934,1
169,1011,NA,A_PuertoRico_8_1934,1
76,928,NA,A_PuertoRico_8_1934,1
96,902,NA,A_PuertoRico_8_1934,1
157,984,NA,A_PuertoRico_8_1934,1
151,1002,NA,A_PuertoRico_8_1934,1
110,833,NA,A_PuertoRico_8_1934,1
67,832,NA,A_PuertoRico_8_1934,1
310,1171,NA,A_PuertoRico_8_1934,1
183,1192,NA,A_PuertoRico_8_1934,1
179,813,NA,A_PuertoRico_8_1934,1
176,1106,NA,A_PuertoRico_8_1934,1
57,851,NA,A_PuertoRico_8_1934,1
400,1206,NA,A_PuertoRico_8_1934,1
229,886,NA,A_PuertoRico_8_1934,1
84,1161,NA,A_PuertoRico_8_1934,1
179,927,NA,A_PuertoRico_8_1934,1
350,866,NA,A_PuertoRico_8_1934,1
56,1169,NA,A_PuertoRico_8_1934,1
187,829,NA,A_PuertoRico_8_1934,1
411,910,NA,A_PuertoRico_8_1934,1
286,910,NA,A_PuertoRico_8_1934,1
63,1102,NA,A_PuertoRico_8_1934,1
187,1007,NA,A_PuertoRico_8_1934,1
299,1190,NA,A_PuertoRico_8_1934,1
165,881,NA,A_PuertoRico_8_1934,1
80,1153,NA,A_PuertoRico_8_1934,1
70,881,NA,A_PuertoRico_8_1934,1
404,932,NA,A_PuertoRico_8_1934,1
180,860,NA,A_PuertoRico_8_1934,1
118,861,NA,A_PuertoRico_8_1934,1
143,855,NA,A_PuertoRico_8_1934,1
91,1188,NA,A_PuertoRico_8_1934,1
256,1059,NA,A_PuertoRico_8_1934,1
321,830,NA,A_PuertoRico_8_1934,1
91,1105,NA,A_PuertoRico_8_1934,1
390,820,NA,A_PuertoRico_8_1934,1
301,1069,NA,A_PuertoRico_8_1934,1
198,870,NA,A_PuertoRico_8_1934,1
165,1124,NA,A_PuertoRico_8_1934,1
73,934,NA,A_PuertoRico_8_1934,1
255,1005,NA,A_PuertoRico_8_1934,1
86,960,NA,A_PuertoRico_8_1934,1
287,1121,NA,A_PuertoRico_8_1934,1
143,882,NA,A_PuertoRico_8_1934,1
267,869,NA,A_PuertoRico_8_1934,1
64,882,NA,A_PuertoRico_8_1934,1
280,956,NA,A_PuertoRico_8_1934,1
396,1183,NA,A_PuertoRico_8_1934,1
247,1048,NA,A_PuertoRico_8_1934,1
129,990,NA,A_PuertoRico_8_1934,1
179,885,NA,A_PuertoRico_8_1934,1
409,1136,NA,A_PuertoRico_8_1934,1
262,1201,NA,A_PuertoRico_8_1934,1
302,822,NA,A_PuertoRico_8_1934,1
185,899,NA,A_PuertoRico_8_1934,1
391,822,NA,A_PuertoRico_8_1934,1
101,871,NA,A_PuertoRico_8_1934,1
304,1183,NA,A_PuertoRico_8_1934,1
410,1137,NA,A_PuertoRico_8_1934,1
250,1049,NA,A_PuertoRico_8_1934,1
411,1073,NA,A_PuertoRico_8_1934,1
66,1168,NA,A_PuertoRico_8_1934,1
77,823,NA,A_PuertoRico_8_1934,1
173,821,NA,A_PuertoRico_8_1934,1
94,1192,NA,A_PuertoRico_8_1934,1
288,1087,NA,A_PuertoRico_8_1934,1
243,999,NA,A_PuertoRico_8_1934,1
164,874,NA,A_PuertoRico_8_1934,1
397,807,NA,A_PuertoRico_8_1934,1
179,1186,NA,A_PuertoRico_8_1934,1
84,951,NA,A_PuertoRico_8_1934,1
352,887,NA,A_PuertoRico_8_1934,1
310,999,NA,A_PuertoRico_8_1934,1
67,1156,NA,A_PuertoRico_8_1934,1
271,903,NA,A_PuertoRico_8_1934,1
96,1174,NA,A_PuertoRico_8_1934,1
293,911,NA,A_PuertoRico_8_1934,1
324,982,NA,A_PuertoRico_8_1934,1
229,1034,NA,A_PuertoRico_8_1934,1
77,1026,NA,A_PuertoRico_8_1934,1
164,1111,NA,A_PuertoRico_8_1934,1
220,1204,NA,A_PuertoRico_8_1934,1
396,1100,NA,A_PuertoRico_8_1934,1
357,1080,NA,A_PuertoRico_8_1934,1
75,1010,NA,A_PuertoRico_8_1934,1
203,1135,NA,A_PuertoRico_8_1934,1
131,1140,NA,A_PuertoRico_8_1934,1
286,950,NA,A_PuertoRico_8_1934,1
173,1073,NA,A_PuertoRico_8_1934,1
59,1133,NA,A_PuertoRico_8_1934,1
58,820,NA,A_PuertoRico_8_1934,1
141,911,NA,A_PuertoRico_8_1934,1
296,812,NA,A_PuertoRico_8_1934,1
379,820,NA,A_PuertoRico_8_1934,1
321,1199,NA,A_PuertoRico_8_1934,1
280,1016,NA,A_PuertoRico_8_1934,1
55,1105,NA,A_PuertoRico_8_1934,1
355,946,NA,A_PuertoRico_8_1934,1
375,949,NA,A_PuertoRico_8_1934,1
60,957,NA,A_PuertoRico_8_1934,1
127,1121,NA,A_PuertoRico_8_1934,1
145,946,NA,A_PuertoRico_8_1934,1
273,1174,NA,A_PuertoRico_8_1934,1
283,1066,NA,A_PuertoRico_8_1934,1
272,857,NA,A_PuertoRico_8_1934,1
193,1015,NA,A_PuertoRico_8_1934,1
220,916,NA,A_PuertoRico_8_1934,1
411,1064,NA,A_PuertoRico_8_1934,1
407,910,NA,A_PuertoRico_8_1934,1
381,1137,NA,A_PuertoRico_8_1934,1
405,1028,NA,A_PuertoRico_8_1934,1
293,1123,NA,A_PuertoRico_8_1934,1
100,983,NA,A_PuertoRico_8_1934,1
151,836,NA,A_PuertoRico_8_1934,1
409,1205,NA,A_PuertoRico_8_1934,1
143,1200,NA,A_PuertoRico_8_1934,1
61,922,NA,A_PuertoRico_8_1934,1
253,882,NA,A_PuertoRico_8_1934,1
383,1106,NA,A_PuertoRico_8_1934,1
295,1159,NA,A_PuertoRico_8_1934,1
188,926,NA,A_PuertoRico_8_1934,1
150,883,NA,A_PuertoRico_8_1934,1
256,1113,NA,A_PuertoRico_8_1934,1
157,976,NA,A_PuertoRico_8_1934,1
132,834,NA,A_PuertoRico_8_1934,1
258,959,NA,A_PuertoRico_8_1934,1
371,1010,NA,A_PuertoRico_8_1934,1
310,1145,NA,A_PuertoRico_8_1934,1
185,1005,NA,A_PuertoRico_8_1934,1
231,825,NA,A_PuertoRico_8_1934,1
288,992,NA,A_PuertoRico_8_1934,1
250,1112,NA,A_PuertoRico_8_1934,1
357,811,NA,A_PuertoRico_8_1934,1
277,988,NA,A_PuertoRico_8_1934,1
391,844,NA,A_PuertoRico_8_1934,1
351,1058,NA,A_PuertoRico_8_1934,1
106,1139,NA,A_PuertoRico_8_1934,1
322,922,NA,A_PuertoRico_8_1934,1
395,1017,NA,A_PuertoRico_8_1934,1
166,843,NA,A_PuertoRico_8_1934,1
281,1154,NA,A_PuertoRico_8_1934,1
184,834,NA,A_PuertoRico_8_1934,1
311,1200,NA,A_PuertoRico_8_1934,1
292,919,NA,A_PuertoRico_8_1934,1
122,1022,NA,A_PuertoRico_8_1934,1
82,1047,NA,A_PuertoRico_8_1934,1
156,997,NA,A_PuertoRico_8_1934,1
64,1117,NA,A_PuertoRico_8_1934,1
306,925,NA,A_PuertoRico_8_1934,1
274,836,NA,A_PuertoRico_8_1934,1
132,989,NA,A_PuertoRico_8_1934,1
355,893,NA,A_PuertoRico_8_1934,1
102,947,NA,A_PuertoRico_8_1934,1
369,1176,NA,A_PuertoRico_8_1934,1
71,861,NA,A_PuertoRico_8_1934,1
295,1034,NA,A_PuertoRico_8_1934,1
62,967,NA,A_PuertoRico_8_1934,1
235,1103,NA,A_PuertoRico_8_1934,1
187,1164,NA,A_PuertoRico_8_1934,1
105,840,NA,A_PuertoRico_8_1934,1
196,1054,NA,A_PuertoRico_8_1934,1
293,1200,NA,A_PuertoRico_8_1934,1
92,825,NA,A_PuertoRico_8_1934,1
174,825,NA,A_PuertoRico_8_1934,1
229,878,NA,A_PuertoRico_8_1934,1
345,813,NA,A_PuertoRico_8_1934,1
389,1115,NA,A_PuertoRico_8_1934,1
192,1170,NA,A_PuertoRico_8_1934,1
249,1074,NA,A_PuertoRico_8_1934,1
168,1117,NA,A_PuertoRico_8_1934,1
245,972,NA,A_PuertoRico_8_1934,1
360,1128,NA,A_PuertoRico_8_1934,1
396,841,NA,A_PuertoRico_8_1934,1
219,1063,NA,A_PuertoRico_8_1934,1
366,1051,NA,A_PuertoRico_8_1934,1
404,841,NA,A_PuertoRico_8_1934,1
127,1035,NA,A_PuertoRico_8_1934,1
394,830,NA,A_PuertoRico_8_1934,1
251,1027,NA,A_PuertoRico_8_1934,1
81,1132,NA,A_PuertoRico_8_1934,1
310,965,NA,A_PuertoRico_8_1934,1
306,1078,NA,A_PuertoRico_8_1934,1
80,925,NA,A_PuertoRico_8_1934,1
184,835,NA,A_PuertoRico_8_1934,1
167,829,NA,A_PuertoRico_8_1934,1
303,813,NA,A_PuertoRico_8_1934,1
187,1186,NA,A_PuertoRico_8_1934,1
218,821,NA,A_PuertoRico_8_1934,1
274,1181,NA,A_PuertoRico_8_1934,1
282,984,NA,A_PuertoRico_8_1934,1
341,1128,NA,A_PuertoRico_8_1934,1
253,840,NA,A_PuertoRico_8_1934,1
66,1198,NA,A_PuertoRico_8_1934,1
136,1172,NA,A_PuertoRico_8_1934,1
361,968,NA,A_PuertoRico_8_1934,1
164,914,NA,A_PuertoRico_8_1934,1
322,1049,NA,A_PuertoRico_8_1934,1
159,984,NA,A_PuertoRico_8_1934,1
409,941,NA,A_PuertoRico_8_1934,1
257,1093,NA,A_PuertoRico_8_1934,1
98,1064,NA,A_PuertoRico_8_1934,1
67,1051,NA,A_PuertoRico_8_1934,1
105,1168,NA,A_PuertoRico_8_1934,1
116,943,NA,A_PuertoRico_8_1934,1
146,935,NA,A_PuertoRico_8_1934,1
200,1180,NA,A_PuertoRico_8_1934,1
409,860,NA,A_PuertoRico_8_1934,1
199,808,NA,A_PuertoRico_8_1934,1
136,1023,NA,A_PuertoRico_8_1934,1
343,981,NA,A_PuertoRico_8_1934,1
59,951,NA,A_PuertoRico_8_1934,1
267,936,NA,A_PuertoRico_8_1934,1
291,1174,NA,A_PuertoRico_8_1934,1
97,912,NA,A_PuertoRico_8_1934,1
337,936,NA,A_PuertoRico_8_1934,1
362,1170,NA,A_PuertoRico_8_1934,1
216,1005,NA,A_PuertoRico_8_1934,1
246,913,NA,A_PuertoRico_8_1934,1
153,843,NA,A_PuertoRico_8_1934,1
248,1193,NA,A_PuertoRico_8_1934,1
290,1137,NA,A_PuertoRico_8_1934,1
165,1024,NA,A_PuertoRico_8_1934,1
234,1141,NA,A_PuertoRico_8_1934,1
385,885,NA,A_PuertoRico_8_1934,1
284,850,NA,A_PuertoRico_8_1934,1
204,873,NA,A_PuertoRico_8_1934,1
287,1041,NA,A_PuertoRico_8_1934,1
71,895,NA,A_PuertoRico_8_1934,1
403,1134,NA,A_PuertoRico_8_1934,1
238,863,NA,A_PuertoRico_8_1934,1
245,1044,NA,A_PuertoRico_8_1934,1
119,1066,NA,A_PuertoRico_8_1934,1
133,1140,NA,A_PuertoRico_8_1934,1
160,886,NA,A_PuertoRico_8_1934,1
298,996,NA,A_PuertoRico_8_1934,1
297,898,NA,A_PuertoRico_8_1934,1
72,1106,NA,A_PuertoRico_8_1934,1
247,878,NA,A_PuertoRico_8_1934,1
169,1131,NA,A_PuertoRico_8_1934,1
288,1122,NA,A_PuertoRico_8_1934,1
361,1110,NA,A_PuertoRico_8_1934,1
223,921,NA,A_PuertoRico_8_1934,1
355,1038,NA,A_PuertoRico_8_1934,1
399,963,NA,A_PuertoRico_8_1934,1
204,1029,NA,A_PuertoRico_8_1934,1
137,1084,NA,A_PuertoRico_8_1934,1
137,908,NA,A_PuertoRico_8_1934,1
288,1005,NA,A_PuertoRico_8_1934,1
137,1191,NA,A_PuertoRico_8_1934,1
340,817,NA,A_PuertoRico_8_1934,1
206,839,NA,A_PuertoRico_8_1934,1
162,1050,NA,A_PuertoRico_8_1934,1
342,1013,NA,A_PuertoRico_8_1934,1
134,953,NA,A_PuertoRico_8_1934,1
136,1048,NA,A_PuertoRico_8_1934,1
315,1146,NA,A_PuertoRico_8_1934,1
386,1046,NA,A_PuertoRico_8_1934,1
212,916,NA,A_PuertoRico_8_1934,1
291,1144,NA,A_PuertoRico_8_1934,1
374,945,NA,A_PuertoRico_8_1934,1
130,1137,NA,A_PuertoRico_8_1934,1
76,1170,NA,A_PuertoRico_8_1934,1
338,860,NA,A_PuertoRico_8_1934,1
291,1060,NA,A_PuertoRico_8_1934,1
60,833,NA,A_PuertoRico_8_1934,1
331,852,NA,A_PuertoRico_8_1934,1
392,1183,NA,A_PuertoRico_8_1934,1
345,1164,NA,A_PuertoRico_8_1934,1
380,1119,NA,A_PuertoRico_8_1934,1
142,886,NA,A_PuertoRico_8_1934,1
392,1034,NA,A_PuertoRico_8_1934,1
224,832,NA,A_PuertoRico_8_1934,1
304,1153,NA,A_PuertoRico_8_1934,1
134,858,NA,A_PuertoRico_8_1934,1
122,866,NA,A_PuertoRico_8_1934,1
287,1002,NA,A_PuertoRico_8_1934,1
343,1011,NA,A_PuertoRico_8_1934,1
300,1033,NA,A_PuertoRico_8_1934,1
289,1141,NA,A_PuertoRico_8_1934,1
160,869,NA,A_PuertoRico_8_1934,1
343,875,NA,A_PuertoRico_8_1934,1
78,836,NA,A_PuertoRico_8_1934,1
363,1075,NA,A_PuertoRico_8_1934,1
253,1130,NA,A_PuertoRico_8_1934,1
236,892,NA,A_PuertoRico_8_1934,1
73,1043,NA,A_PuertoRico_8_1934,1
411,809,NA,A_PuertoRico_8_1934,1
105,919,NA,A_PuertoRico_8_1934,1
167,819,NA,A_PuertoRico_8_1934,1
216,1107,NA,A_PuertoRico_8_1934,1
284,1104,NA,A_PuertoRico_8_1934,1
233,828,NA,A_PuertoRico_8_1934,1
392,853,NA,A_PuertoRico_8_1934,1
342,853,NA,A_PuertoRico_8_1934,1
89,923,NA,A_PuertoRico_8_1934,1
183,869,NA,A_PuertoRico_8_1934,1
231,925,NA,A_PuertoRico_8_1934,1
163,992,NA,A_PuertoRico_8_1934,1
84,883,NA,A_PuertoRico_8_1934,1
218,808,NA,A_PuertoRico_8_1934,1
404,991,NA,A_PuertoRico_8_1934,1
202,1120,NA,A_PuertoRico_8_1934,1
121,918,NA,A_PuertoRico_8_1934,1
359,982,NA,A_PuertoRico_8_1934,1
283,892,NA,A_PuertoRico_8_1934,1
53,1044,NA,A_PuertoRico_8_1934,1
287,957,NA,A_PuertoRico_8_1934,1
164,934,NA,A_PuertoRico_8_1934,1
283,1097,NA,A_PuertoRico_8_1934,1
185,945,NA,A_PuertoRico_8_1934,1
245,1052,NA,A_PuertoRico_8_1934,1
134,1191,NA,A_PuertoRico_8_1934,1
137,1089,NA,A_PuertoRico_8_1934,1
232,998,NA,A_PuertoRico_8_1934,1
408,971,NA,A_PuertoRico_8_1934,1
406,920,NA,A_PuertoRico_8_1934,1
87,968,NA,A_PuertoRico_8_1934,1
368,864,NA,A_PuertoRico_8_1934,1
152,1067,NA,A_PuertoRico_8_1934,1
179,1018,NA,A_PuertoRico_8_1934,1
74,1129,NA,A_PuertoRico_8_1934,1
408,907,NA,A_PuertoRico_8_1934,1
241,827,NA,A_PuertoRico_8_1934,1
362,891,NA,A_PuertoRico_8_1934,1
408,1108,NA,A_PuertoRico_8_1934,1
204,1085,NA,A_PuertoRico_8_1934,1
404,854,NA,A_PuertoRico_8_1934,1
158,1206,NA,A_PuertoRico_8_1934,1
387,991,NA,A_PuertoRico_8_1934,1
173,996,NA,A_PuertoRico_8_1934,1
309,1034,NA,A_PuertoRico_8_1934,1
269,995,NA,A_PuertoRico_8_1934,1
141,808,NA,A_PuertoRico_8_1934,1
66,960,NA,A_PuertoRico_8_1934,1
157,823,NA,A_PuertoRico_8_1934,1
138,908,NA,A_PuertoRico_8_1934,1
188,1042,NA,A_PuertoRico_8_1934,1
333,1132,NA,A_PuertoRico_8_1934,1
397,1133,NA,A_PuertoRico_8_1934,1
81,1093,NA,A_PuertoRico_8_1934,1
240,1178,NA,A_PuertoRico_8_1934,1
224,1134,NA,A_PuertoRico_8_1934,1
337,1163,NA,A_PuertoRico_8_1934,1
225,1071,NA,A_PuertoRico_8_1934,1
302,984,NA,A_PuertoRico_8_1934,1
339,865,NA,A_PuertoRico_8_1934,1
67,1202,NA,A_PuertoRico_8_1934,1
238,1198,NA,A_PuertoRico_8_1934,1
196,1004,NA,A_PuertoRico_8_1934,1
110,1016,NA,A_PuertoRico_8_1934,1
65,1164,NA,A_PuertoRico_8_1934,1
358,853,NA,A_PuertoRico_8_1934,1
268,1175,NA,A_PuertoRico_8_1934,1
132,954,NA,A_PuertoRico_8_1934,1
382,1080,NA,A_PuertoRico_8_1934,1
70,940,NA,A_PuertoRico_8_1934,1
181,1090,NA,A_PuertoRico_8_1934,1
259,981,NA,A_PuertoRico_8_1934,1
138,1189,NA,A_PuertoRico_8_1934,1
94,931,NA,A_PuertoRico_8_1934,1
162,987,NA,A_PuertoRico_8_1934,1
270,829,NA,A_PuertoRico_8_1934,1
61,1079,NA,A_PuertoRico_8_1934,1
53,1182,NA,A_PuertoRico_8_1934,1
174,1183,NA,A_PuertoRico_8_1934,1
348,1048,NA,A_PuertoRico_8_1934,1
208,1015,NA,A_PuertoRico_8_1934,1
303,832,NA,A_PuertoRico_8_1934,1
351,956,NA,A_PuertoRico_8_1934,1
240,1180,NA,A_PuertoRico_8_1934,1
366,1043,NA,A_PuertoRico_8_1934,1
223,859,NA,A_PuertoRico_8_1934,1
243,1021,NA,A_PuertoRico_8_1934,1
114,1010,NA,A_PuertoRico_8_1934,1
127,1132,NA,A_PuertoRico_8_1934,1
322,843,NA,A_PuertoRico_8_1934,1
272,898,NA,A_PuertoRico_8_1934,1
382,882,NA,A_PuertoRico_8_1934,1
126,970,NA,A_PuertoRico_8_1934,1
350,1030,NA,A_PuertoRico_8_1934,1
155,868,NA,A_PuertoRico_8_1934,1
300,1147,NA,A_PuertoRico_8_1934,1
189,1141,NA,A_PuertoRico_8_1934,1
267,1001,NA,A_PuertoRico_8_1934,1
58,1130,NA,A_PuertoRico_8_1934,1
391,1202,NA,A_PuertoRico_8_1934,1
147,1204,NA,A_PuertoRico_8_1934,1
364,917,NA,A_PuertoRico_8_1934,1
74,1161,NA,A_PuertoRico_8_1934,1
319,1068,NA,A_PuertoRico_8_1934,1
402,945,NA,A_PuertoRico_8_1934,1
292,1154,NA,A_PuertoRico_8_1934,1
108,1193,NA,A_PuertoRico_8_1934,1
335,959,NA,A_PuertoRico_8_1934,1
85,905,NA,A_PuertoRico_8_1934,1
386,1071,NA,A_PuertoRico_8_1934,1
310,824,NA,A_PuertoRico_8_1934,1
347,1017,NA,A_PuertoRico_8_1934,1
402,972,NA,A_PuertoRico_8_1934,1
389,885,NA,A_PuertoRico_8_1934,1
109,928,NA,A_PuertoRico_8_1934,1
404,1183,NA,A_PuertoRico_8_1934,1
77,1130,NA,A_PuertoRico_8_1934,1
60,1098,NA,A_PuertoRico_8_1934,1
355,892,NA,A_PuertoRico_8_1934,1
190,1054,NA,A_PuertoRico_8_1934,1
374,1036,NA,A_PuertoRico_8_1934,1
320,865,NA,A_PuertoRico_8_1934,1
274,1054,NA,A_PuertoRico_8_1934,1
71,1013,NA,A_PuertoRico_8_1934,1
313,1001,NA,A_PuertoRico_8_1934,1
366,825,NA,A_PuertoRico_8_1934,1
219,1199,NA,A_PuertoRico_8_1934,1
82,837,NA,A_PuertoRico_8_1934,1
121,1083,NA,A_PuertoRico_8_1934,1
192,972,NA,A_PuertoRico_8_1934,1
275,911,NA,A_PuertoRico_8_1934,1
224,864,NA,A_PuertoRico_8_1934,1
278,990,NA,A_PuertoRico_8_1934,1
73,1103,NA,A_PuertoRico_8_1934,1
378,1196,NA,A_PuertoRico_8_1934,1
223,1068,NA,A_PuertoRico_8_1934,1
113,1068,NA,A_PuertoRico_8_1934,1
377,877,NA,A_PuertoRico_8_1934,1
399,845,NA,A_PuertoRico_8_1934,1
127,835,NA,A_PuertoRico_8_1934,1
144,849,NA,A_PuertoRico_8_1934,1
78,1148,NA,A_PuertoRico_8_1934,1
140,1059,NA,A_PuertoRico_8_1934,1
208,1169,NA,A_PuertoRico_8_1934,1
262,1135,NA,A_PuertoRico_8_1934,1
112,942,NA,A_PuertoRico_8_1934,1
267,920,NA,A_PuertoRico_8_1934,1
191,918,NA,A_PuertoRico_8_1934,1
72,818,NA,A_PuertoRico_8_1934,1
232,1201,NA,A_PuertoRico_8_1934,1
98,1200,NA,A_PuertoRico_8_1934,1
252,1042,NA,A_PuertoRico_8_1934,1
384,1170,NA,A_PuertoRico_8_1934,1
328,1094,NA,A_PuertoRico_8_1934,1
196,973,NA,A_PuertoRico_8_1934,1
102,1149,NA,A_PuertoRico_8_1934,1
273,1040,NA,A_PuertoRico_8_1934,1
209,1134,NA,A_PuertoRico_8_1934,1
117,990,NA,A_PuertoRico_8_1934,1
93,1030,NA,A_PuertoRico_8_1934,1
406,947,NA,A_PuertoRico_8_1934,1
258,886,NA,A_PuertoRico_8_1934,1
224,1047,NA,A_PuertoRico_8_1934,1
137,939,NA,A_PuertoRico_8_1934,1
80,941,NA,A_PuertoRico_8_1934,1
386,1040,NA,A_PuertoRico_8_1934,1
104,1096,NA,A_PuertoRico_8_1934,1
352,874,NA,A_PuertoRico_8_1934,1
281,1062,NA,A_PuertoRico_8_1934,1
175,1109,NA,A_PuertoRico_8_1934,1
293,848,NA,A_PuertoRico_8_1934,1
289,878,NA,A_PuertoRico_8_1934,1
109,881,NA,A_PuertoRico_8_1934,1
254,1008,NA,A_PuertoRico_8_1934,1
271,957,NA,A_PuertoRico_8_1934,1
222,985,NA,A_PuertoRico_8_1934,1
256,1170,NA,A_PuertoRico_8_1934,1
156,1183,NA,A_PuertoRico_8_1934,1
129,825,NA,A_PuertoRico_8_1934,1
401,1106,NA,A_PuertoRico_8_1934,1
379,1155,NA,A_PuertoRico_8_1934,1
82,858,NA,A_PuertoRico_8_1934,1
254,871,NA,A_PuertoRico_8_1934,1
321,832,NA,A_PuertoRico_8_1934,1
124,1099,NA,A_PuertoRico_8_1934,1
183,940,NA,A_PuertoRico_8_1934,1
304,1137,NA,A_PuertoRico_8_1934,1
186,1009,NA,A_PuertoRico_8_1934,1
112,1061,NA,A_PuertoRico_8_1934,1
159,816,NA,A_PuertoRico_8_1934,1
231,1113,NA,A_PuertoRico_8_1934,1
180,1000,NA,A_PuertoRico_8_1934,1
137,966,NA,A_PuertoRico_8_1934,1
127,996,NA,A_PuertoRico_8_1934,1
387,1155,NA,A_PuertoRico_8_1934,1
322,873,NA,A_PuertoRico_8_1934,1
234,1037,NA,A_PuertoRico_8_1934,1
284,1179,NA,A_PuertoRico_8_1934,1
205,1146,NA,A_PuertoRico_8_1934,1
111,1177,NA,A_PuertoRico_8_1934,1
72,1116,NA,A_PuertoRico_8_1934,1
146,865,NA,A_PuertoRico_8_1934,1
144,1095,NA,A_PuertoRico_8_1934,1
190,1020,NA,A_PuertoRico_8_1934,1
172,1193,NA,A_PuertoRico_8_1934,1
291,850,NA,A_PuertoRico_8_1934,1
108,1175,NA,A_PuertoRico_8_1934,1
228,853,NA,A_PuertoRico_8_1934,1
402,871,NA,A_PuertoRico_8_1934,1
370,922,NA,A_PuertoRico_8_1934,1
166,1158,NA,A_PuertoRico_8_1934,1
169,859,NA,A_PuertoRico_8_1934,1
187,1048,NA,A_PuertoRico_8_1934,1
117,1192,NA,A_PuertoRico_8_1934,1
289,1178,NA,A_PuertoRico_8_1934,1
395,980,NA,A_PuertoRico_8_1934,1
