Start,End,Segment,Strain,NGS_read_count
53,554,NS,A_PuertoRico_8_1934,1
141,506,NS,A_PuertoRico_8_1934,1
222,447,NS,A_PuertoRico_8_1934,1
59,386,NS,A_PuertoRico_8_1934,1
201,730,NS,A_PuertoRico_8_1934,1
190,461,NS,A_PuertoRico_8_1934,1
315,401,NS,A_PuertoRico_8_1934,1
329,392,NS,A_PuertoRico_8_1934,1
148,374,NS,A_PuertoRico_8_1934,1
314,444,NS,A_PuertoRico_8_1934,1
314,423,NS,A_PuertoRico_8_1934,1
99,440,NS,A_PuertoRico_8_1934,1
209,510,NS,A_PuertoRico_8_1934,1
151,573,NS,A_PuertoRico_8_1934,1
257,382,NS,A_PuertoRico_8_1934,1
277,728,NS,A_PuertoRico_8_1934,1
280,552,NS,A_PuertoRico_8_1934,1
186,422,NS,A_PuertoRico_8_1934,1
141,498,NS,A_PuertoRico_8_1934,1
226,526,NS,A_PuertoRico_8_1934,1
150,506,NS,A_PuertoRico_8_1934,1
169,619,NS,A_PuertoRico_8_1934,1
252,402,NS,A_PuertoRico_8_1934,1
152,492,NS,A_PuertoRico_8_1934,1
174,572,NS,A_PuertoRico_8_1934,1
128,427,NS,A_PuertoRico_8_1934,1
99,533,NS,A_PuertoRico_8_1934,1
101,682,NS,A_PuertoRico_8_1934,1
279,406,NS,A_PuertoRico_8_1934,1
244,669,NS,A_PuertoRico_8_1934,1
182,415,NS,A_PuertoRico_8_1934,1
130,545,NS,A_PuertoRico_8_1934,1
218,396,NS,A_PuertoRico_8_1934,1
290,709,NS,A_PuertoRico_8_1934,1
81,472,NS,A_PuertoRico_8_1934,1
141,577,NS,A_PuertoRico_8_1934,1
81,675,NS,A_PuertoRico_8_1934,1
207,722,NS,A_PuertoRico_8_1934,1
160,472,NS,A_PuertoRico_8_1934,1
137,417,NS,A_PuertoRico_8_1934,1
119,666,NS,A_PuertoRico_8_1934,1
108,414,NS,A_PuertoRico_8_1934,1
121,534,NS,A_PuertoRico_8_1934,1
234,725,NS,A_PuertoRico_8_1934,1
186,481,NS,A_PuertoRico_8_1934,1
195,459,NS,A_PuertoRico_8_1934,1
65,501,NS,A_PuertoRico_8_1934,1
294,586,NS,A_PuertoRico_8_1934,1
142,526,NS,A_PuertoRico_8_1934,1
211,646,NS,A_PuertoRico_8_1934,1
94,672,NS,A_PuertoRico_8_1934,1
166,440,NS,A_PuertoRico_8_1934,1
227,612,NS,A_PuertoRico_8_1934,1
130,733,NS,A_PuertoRico_8_1934,1
270,460,NS,A_PuertoRico_8_1934,1
86,380,NS,A_PuertoRico_8_1934,1
171,756,NS,A_PuertoRico_8_1934,1
194,627,NS,A_PuertoRico_8_1934,1
95,647,NS,A_PuertoRico_8_1934,1
280,373,NS,A_PuertoRico_8_1934,1
300,500,NS,A_PuertoRico_8_1934,1
124,759,NS,A_PuertoRico_8_1934,1
131,466,NS,A_PuertoRico_8_1934,1
165,385,NS,A_PuertoRico_8_1934,1
85,571,NS,A_PuertoRico_8_1934,1
269,638,NS,A_PuertoRico_8_1934,1
207,743,NS,A_PuertoRico_8_1934,1
170,440,NS,A_PuertoRico_8_1934,1
139,533,NS,A_PuertoRico_8_1934,1
234,367,NS,A_PuertoRico_8_1934,1
245,665,NS,A_PuertoRico_8_1934,1
149,646,NS,A_PuertoRico_8_1934,1
255,755,NS,A_PuertoRico_8_1934,1
314,377,NS,A_PuertoRico_8_1934,1
299,699,NS,A_PuertoRico_8_1934,1
320,423,NS,A_PuertoRico_8_1934,1
110,717,NS,A_PuertoRico_8_1934,1
114,750,NS,A_PuertoRico_8_1934,1
254,563,NS,A_PuertoRico_8_1934,1
119,659,NS,A_PuertoRico_8_1934,1
59,547,NS,A_PuertoRico_8_1934,1
229,744,NS,A_PuertoRico_8_1934,1
320,713,NS,A_PuertoRico_8_1934,1
233,757,NS,A_PuertoRico_8_1934,1
128,564,NS,A_PuertoRico_8_1934,1
112,557,NS,A_PuertoRico_8_1934,1
122,408,NS,A_PuertoRico_8_1934,1
282,493,NS,A_PuertoRico_8_1934,1
100,566,NS,A_PuertoRico_8_1934,1
284,732,NS,A_PuertoRico_8_1934,1
137,619,NS,A_PuertoRico_8_1934,1
166,658,NS,A_PuertoRico_8_1934,1
184,689,NS,A_PuertoRico_8_1934,1
112,472,NS,A_PuertoRico_8_1934,1
205,366,NS,A_PuertoRico_8_1934,1
328,688,NS,A_PuertoRico_8_1934,1
128,607,NS,A_PuertoRico_8_1934,1
246,656,NS,A_PuertoRico_8_1934,1
217,731,NS,A_PuertoRico_8_1934,1
121,724,NS,A_PuertoRico_8_1934,1
190,473,NS,A_PuertoRico_8_1934,1
124,618,NS,A_PuertoRico_8_1934,1
186,379,NS,A_PuertoRico_8_1934,1
138,626,NS,A_PuertoRico_8_1934,1
202,458,NS,A_PuertoRico_8_1934,1
272,528,NS,A_PuertoRico_8_1934,1
328,471,NS,A_PuertoRico_8_1934,1
184,658,NS,A_PuertoRico_8_1934,1
325,733,NS,A_PuertoRico_8_1934,1
129,447,NS,A_PuertoRico_8_1934,1
64,485,NS,A_PuertoRico_8_1934,1
127,441,NS,A_PuertoRico_8_1934,1
163,494,NS,A_PuertoRico_8_1934,1
190,737,NS,A_PuertoRico_8_1934,1
97,492,NS,A_PuertoRico_8_1934,1
289,722,NS,A_PuertoRico_8_1934,1
63,376,NS,A_PuertoRico_8_1934,1
252,654,NS,A_PuertoRico_8_1934,1
154,428,NS,A_PuertoRico_8_1934,1
170,524,NS,A_PuertoRico_8_1934,1
206,615,NS,A_PuertoRico_8_1934,1
316,634,NS,A_PuertoRico_8_1934,1
286,601,NS,A_PuertoRico_8_1934,1
212,648,NS,A_PuertoRico_8_1934,1
181,761,NS,A_PuertoRico_8_1934,1
87,496,NS,A_PuertoRico_8_1934,1
71,530,NS,A_PuertoRico_8_1934,1
329,690,NS,A_PuertoRico_8_1934,1
211,682,NS,A_PuertoRico_8_1934,1
64,707,NS,A_PuertoRico_8_1934,1
176,476,NS,A_PuertoRico_8_1934,1
326,429,NS,A_PuertoRico_8_1934,1
119,478,NS,A_PuertoRico_8_1934,1
247,634,NS,A_PuertoRico_8_1934,1
86,749,NS,A_PuertoRico_8_1934,1
243,400,NS,A_PuertoRico_8_1934,1
130,511,NS,A_PuertoRico_8_1934,1
180,572,NS,A_PuertoRico_8_1934,1
328,396,NS,A_PuertoRico_8_1934,1
330,746,NS,A_PuertoRico_8_1934,1
101,700,NS,A_PuertoRico_8_1934,1
83,436,NS,A_PuertoRico_8_1934,1
187,546,NS,A_PuertoRico_8_1934,1
268,443,NS,A_PuertoRico_8_1934,1
218,557,NS,A_PuertoRico_8_1934,1
123,430,NS,A_PuertoRico_8_1934,1
198,739,NS,A_PuertoRico_8_1934,1
260,414,NS,A_PuertoRico_8_1934,1
97,600,NS,A_PuertoRico_8_1934,1
149,713,NS,A_PuertoRico_8_1934,1
175,413,NS,A_PuertoRico_8_1934,1
151,570,NS,A_PuertoRico_8_1934,1
314,740,NS,A_PuertoRico_8_1934,1
271,752,NS,A_PuertoRico_8_1934,1
188,375,NS,A_PuertoRico_8_1934,1
243,636,NS,A_PuertoRico_8_1934,1
221,393,NS,A_PuertoRico_8_1934,1
302,464,NS,A_PuertoRico_8_1934,1
227,382,NS,A_PuertoRico_8_1934,1
286,518,NS,A_PuertoRico_8_1934,1
270,651,NS,A_PuertoRico_8_1934,1
119,364,NS,A_PuertoRico_8_1934,1
225,568,NS,A_PuertoRico_8_1934,1
174,645,NS,A_PuertoRico_8_1934,1
221,673,NS,A_PuertoRico_8_1934,1
191,498,NS,A_PuertoRico_8_1934,1
171,373,NS,A_PuertoRico_8_1934,1
256,488,NS,A_PuertoRico_8_1934,1
154,366,NS,A_PuertoRico_8_1934,1
247,532,NS,A_PuertoRico_8_1934,1
171,652,NS,A_PuertoRico_8_1934,1
239,493,NS,A_PuertoRico_8_1934,1
166,605,NS,A_PuertoRico_8_1934,1
212,712,NS,A_PuertoRico_8_1934,1
201,366,NS,A_PuertoRico_8_1934,1
110,382,NS,A_PuertoRico_8_1934,1
194,504,NS,A_PuertoRico_8_1934,1
119,629,NS,A_PuertoRico_8_1934,1
271,754,NS,A_PuertoRico_8_1934,1
316,670,NS,A_PuertoRico_8_1934,1
79,524,NS,A_PuertoRico_8_1934,1
303,752,NS,A_PuertoRico_8_1934,1
259,515,NS,A_PuertoRico_8_1934,1
121,647,NS,A_PuertoRico_8_1934,1
125,646,NS,A_PuertoRico_8_1934,1
70,668,NS,A_PuertoRico_8_1934,1
79,696,NS,A_PuertoRico_8_1934,1
177,415,NS,A_PuertoRico_8_1934,1
185,717,NS,A_PuertoRico_8_1934,1
289,375,NS,A_PuertoRico_8_1934,1
286,572,NS,A_PuertoRico_8_1934,1
259,543,NS,A_PuertoRico_8_1934,1
188,690,NS,A_PuertoRico_8_1934,1
183,694,NS,A_PuertoRico_8_1934,1
190,440,NS,A_PuertoRico_8_1934,1
176,424,NS,A_PuertoRico_8_1934,1
164,473,NS,A_PuertoRico_8_1934,1
148,757,NS,A_PuertoRico_8_1934,1
279,662,NS,A_PuertoRico_8_1934,1
217,706,NS,A_PuertoRico_8_1934,1
261,741,NS,A_PuertoRico_8_1934,1
54,635,NS,A_PuertoRico_8_1934,1
133,756,NS,A_PuertoRico_8_1934,1
92,518,NS,A_PuertoRico_8_1934,1
235,762,NS,A_PuertoRico_8_1934,1
247,729,NS,A_PuertoRico_8_1934,1
303,425,NS,A_PuertoRico_8_1934,1
58,434,NS,A_PuertoRico_8_1934,1
187,634,NS,A_PuertoRico_8_1934,1
76,520,NS,A_PuertoRico_8_1934,1
280,367,NS,A_PuertoRico_8_1934,1
208,619,NS,A_PuertoRico_8_1934,1
100,576,NS,A_PuertoRico_8_1934,1
92,369,NS,A_PuertoRico_8_1934,1
120,649,NS,A_PuertoRico_8_1934,1
163,708,NS,A_PuertoRico_8_1934,1
163,391,NS,A_PuertoRico_8_1934,1
300,728,NS,A_PuertoRico_8_1934,1
221,596,NS,A_PuertoRico_8_1934,1
281,532,NS,A_PuertoRico_8_1934,1
188,455,NS,A_PuertoRico_8_1934,1
84,432,NS,A_PuertoRico_8_1934,1
303,542,NS,A_PuertoRico_8_1934,1
120,445,NS,A_PuertoRico_8_1934,1
280,428,NS,A_PuertoRico_8_1934,1
311,424,NS,A_PuertoRico_8_1934,1
244,710,NS,A_PuertoRico_8_1934,1
175,364,NS,A_PuertoRico_8_1934,1
323,565,NS,A_PuertoRico_8_1934,1
140,443,NS,A_PuertoRico_8_1934,1
259,548,NS,A_PuertoRico_8_1934,1
105,522,NS,A_PuertoRico_8_1934,1
217,543,NS,A_PuertoRico_8_1934,1
312,516,NS,A_PuertoRico_8_1934,1
116,547,NS,A_PuertoRico_8_1934,1
237,421,NS,A_PuertoRico_8_1934,1
267,753,NS,A_PuertoRico_8_1934,1
215,703,NS,A_PuertoRico_8_1934,1
248,461,NS,A_PuertoRico_8_1934,1
176,590,NS,A_PuertoRico_8_1934,1
195,461,NS,A_PuertoRico_8_1934,1
249,609,NS,A_PuertoRico_8_1934,1
93,717,NS,A_PuertoRico_8_1934,1
82,637,NS,A_PuertoRico_8_1934,1
81,467,NS,A_PuertoRico_8_1934,1
322,637,NS,A_PuertoRico_8_1934,1
101,426,NS,A_PuertoRico_8_1934,1
90,553,NS,A_PuertoRico_8_1934,1
326,541,NS,A_PuertoRico_8_1934,1
154,738,NS,A_PuertoRico_8_1934,1
142,762,NS,A_PuertoRico_8_1934,1
167,711,NS,A_PuertoRico_8_1934,1
60,474,NS,A_PuertoRico_8_1934,1
280,664,NS,A_PuertoRico_8_1934,1
195,706,NS,A_PuertoRico_8_1934,1
127,528,NS,A_PuertoRico_8_1934,1
264,542,NS,A_PuertoRico_8_1934,1
326,381,NS,A_PuertoRico_8_1934,1
117,512,NS,A_PuertoRico_8_1934,1
247,643,NS,A_PuertoRico_8_1934,1
227,596,NS,A_PuertoRico_8_1934,1
118,644,NS,A_PuertoRico_8_1934,1
209,456,NS,A_PuertoRico_8_1934,1
176,523,NS,A_PuertoRico_8_1934,1
159,481,NS,A_PuertoRico_8_1934,1
226,694,NS,A_PuertoRico_8_1934,1
64,571,NS,A_PuertoRico_8_1934,1
243,628,NS,A_PuertoRico_8_1934,1
327,718,NS,A_PuertoRico_8_1934,1
96,602,NS,A_PuertoRico_8_1934,1
128,555,NS,A_PuertoRico_8_1934,1
193,450,NS,A_PuertoRico_8_1934,1
70,726,NS,A_PuertoRico_8_1934,1
140,381,NS,A_PuertoRico_8_1934,1
262,684,NS,A_PuertoRico_8_1934,1
228,672,NS,A_PuertoRico_8_1934,1
310,612,NS,A_PuertoRico_8_1934,1
105,526,NS,A_PuertoRico_8_1934,1
242,480,NS,A_PuertoRico_8_1934,1
253,672,NS,A_PuertoRico_8_1934,1
122,486,NS,A_PuertoRico_8_1934,1
138,431,NS,A_PuertoRico_8_1934,1
130,666,NS,A_PuertoRico_8_1934,1
308,507,NS,A_PuertoRico_8_1934,1
288,425,NS,A_PuertoRico_8_1934,1
150,704,NS,A_PuertoRico_8_1934,1
53,591,NS,A_PuertoRico_8_1934,1
307,442,NS,A_PuertoRico_8_1934,1
128,592,NS,A_PuertoRico_8_1934,1
194,699,NS,A_PuertoRico_8_1934,1
252,380,NS,A_PuertoRico_8_1934,1
274,490,NS,A_PuertoRico_8_1934,1
246,401,NS,A_PuertoRico_8_1934,1
268,413,NS,A_PuertoRico_8_1934,1
207,376,NS,A_PuertoRico_8_1934,1
169,412,NS,A_PuertoRico_8_1934,1
153,538,NS,A_PuertoRico_8_1934,1
279,665,NS,A_PuertoRico_8_1934,1
282,654,NS,A_PuertoRico_8_1934,1
124,366,NS,A_PuertoRico_8_1934,1
185,609,NS,A_PuertoRico_8_1934,1
303,558,NS,A_PuertoRico_8_1934,1
304,371,NS,A_PuertoRico_8_1934,1
226,708,NS,A_PuertoRico_8_1934,1
117,720,NS,A_PuertoRico_8_1934,1
110,482,NS,A_PuertoRico_8_1934,1
179,483,NS,A_PuertoRico_8_1934,1
277,537,NS,A_PuertoRico_8_1934,1
60,559,NS,A_PuertoRico_8_1934,1
325,472,NS,A_PuertoRico_8_1934,1
181,750,NS,A_PuertoRico_8_1934,1
52,731,NS,A_PuertoRico_8_1934,1
243,445,NS,A_PuertoRico_8_1934,1
322,728,NS,A_PuertoRico_8_1934,1
153,408,NS,A_PuertoRico_8_1934,1
264,390,NS,A_PuertoRico_8_1934,1
150,475,NS,A_PuertoRico_8_1934,1
164,396,NS,A_PuertoRico_8_1934,1
100,762,NS,A_PuertoRico_8_1934,1
105,741,NS,A_PuertoRico_8_1934,1
78,578,NS,A_PuertoRico_8_1934,1
149,491,NS,A_PuertoRico_8_1934,1
93,764,NS,A_PuertoRico_8_1934,1
101,585,NS,A_PuertoRico_8_1934,1
231,410,NS,A_PuertoRico_8_1934,1
327,616,NS,A_PuertoRico_8_1934,1
205,423,NS,A_PuertoRico_8_1934,1
137,689,NS,A_PuertoRico_8_1934,1
76,690,NS,A_PuertoRico_8_1934,1
70,587,NS,A_PuertoRico_8_1934,1
200,530,NS,A_PuertoRico_8_1934,1
169,588,NS,A_PuertoRico_8_1934,1
226,365,NS,A_PuertoRico_8_1934,1
187,506,NS,A_PuertoRico_8_1934,1
166,499,NS,A_PuertoRico_8_1934,1
91,520,NS,A_PuertoRico_8_1934,1
317,684,NS,A_PuertoRico_8_1934,1
186,660,NS,A_PuertoRico_8_1934,1
98,546,NS,A_PuertoRico_8_1934,1
234,372,NS,A_PuertoRico_8_1934,1
68,439,NS,A_PuertoRico_8_1934,1
217,609,NS,A_PuertoRico_8_1934,1
52,719,NS,A_PuertoRico_8_1934,1
67,432,NS,A_PuertoRico_8_1934,1
214,476,NS,A_PuertoRico_8_1934,1
227,607,NS,A_PuertoRico_8_1934,1
79,441,NS,A_PuertoRico_8_1934,1
319,440,NS,A_PuertoRico_8_1934,1
147,554,NS,A_PuertoRico_8_1934,1
287,725,NS,A_PuertoRico_8_1934,1
99,394,NS,A_PuertoRico_8_1934,1
164,755,NS,A_PuertoRico_8_1934,1
230,588,NS,A_PuertoRico_8_1934,1
271,509,NS,A_PuertoRico_8_1934,1
106,684,NS,A_PuertoRico_8_1934,1
324,407,NS,A_PuertoRico_8_1934,1
63,673,NS,A_PuertoRico_8_1934,1
253,758,NS,A_PuertoRico_8_1934,1
261,721,NS,A_PuertoRico_8_1934,1
122,651,NS,A_PuertoRico_8_1934,1
331,475,NS,A_PuertoRico_8_1934,1
220,468,NS,A_PuertoRico_8_1934,1
147,391,NS,A_PuertoRico_8_1934,1
225,607,NS,A_PuertoRico_8_1934,1
202,726,NS,A_PuertoRico_8_1934,1
256,695,NS,A_PuertoRico_8_1934,1
197,369,NS,A_PuertoRico_8_1934,1
268,675,NS,A_PuertoRico_8_1934,1
322,426,NS,A_PuertoRico_8_1934,1
188,536,NS,A_PuertoRico_8_1934,1
314,763,NS,A_PuertoRico_8_1934,1
310,405,NS,A_PuertoRico_8_1934,1
87,559,NS,A_PuertoRico_8_1934,1
276,642,NS,A_PuertoRico_8_1934,1
67,476,NS,A_PuertoRico_8_1934,1
122,573,NS,A_PuertoRico_8_1934,1
109,674,NS,A_PuertoRico_8_1934,1
57,499,NS,A_PuertoRico_8_1934,1
65,365,NS,A_PuertoRico_8_1934,1
168,396,NS,A_PuertoRico_8_1934,1
131,638,NS,A_PuertoRico_8_1934,1
150,748,NS,A_PuertoRico_8_1934,1
85,739,NS,A_PuertoRico_8_1934,1
328,749,NS,A_PuertoRico_8_1934,1
222,684,NS,A_PuertoRico_8_1934,1
178,447,NS,A_PuertoRico_8_1934,1
221,494,NS,A_PuertoRico_8_1934,1
220,548,NS,A_PuertoRico_8_1934,1
212,685,NS,A_PuertoRico_8_1934,1
137,466,NS,A_PuertoRico_8_1934,1
99,426,NS,A_PuertoRico_8_1934,1
121,698,NS,A_PuertoRico_8_1934,1
51,586,NS,A_PuertoRico_8_1934,1
109,391,NS,A_PuertoRico_8_1934,1
219,543,NS,A_PuertoRico_8_1934,1
181,672,NS,A_PuertoRico_8_1934,1
138,593,NS,A_PuertoRico_8_1934,1
210,725,NS,A_PuertoRico_8_1934,1
79,372,NS,A_PuertoRico_8_1934,1
97,451,NS,A_PuertoRico_8_1934,1
168,460,NS,A_PuertoRico_8_1934,1
306,512,NS,A_PuertoRico_8_1934,1
113,386,NS,A_PuertoRico_8_1934,1
112,696,NS,A_PuertoRico_8_1934,1
156,593,NS,A_PuertoRico_8_1934,1
328,461,NS,A_PuertoRico_8_1934,1
93,552,NS,A_PuertoRico_8_1934,1
204,450,NS,A_PuertoRico_8_1934,1
68,383,NS,A_PuertoRico_8_1934,1
247,654,NS,A_PuertoRico_8_1934,1
162,716,NS,A_PuertoRico_8_1934,1
69,622,NS,A_PuertoRico_8_1934,1
119,694,NS,A_PuertoRico_8_1934,1
103,478,NS,A_PuertoRico_8_1934,1
89,755,NS,A_PuertoRico_8_1934,1
324,617,NS,A_PuertoRico_8_1934,1
239,559,NS,A_PuertoRico_8_1934,1
244,475,NS,A_PuertoRico_8_1934,1
271,448,NS,A_PuertoRico_8_1934,1
59,478,NS,A_PuertoRico_8_1934,1
320,636,NS,A_PuertoRico_8_1934,1
280,531,NS,A_PuertoRico_8_1934,1
200,477,NS,A_PuertoRico_8_1934,1
103,545,NS,A_PuertoRico_8_1934,1
117,534,NS,A_PuertoRico_8_1934,1
248,754,NS,A_PuertoRico_8_1934,1
181,407,NS,A_PuertoRico_8_1934,1
240,746,NS,A_PuertoRico_8_1934,1
313,550,NS,A_PuertoRico_8_1934,1
125,616,NS,A_PuertoRico_8_1934,1
149,685,NS,A_PuertoRico_8_1934,1
270,424,NS,A_PuertoRico_8_1934,1
247,495,NS,A_PuertoRico_8_1934,1
93,484,NS,A_PuertoRico_8_1934,1
178,577,NS,A_PuertoRico_8_1934,1
130,516,NS,A_PuertoRico_8_1934,1
226,736,NS,A_PuertoRico_8_1934,1
144,371,NS,A_PuertoRico_8_1934,1
204,519,NS,A_PuertoRico_8_1934,1
195,624,NS,A_PuertoRico_8_1934,1
319,572,NS,A_PuertoRico_8_1934,1
328,437,NS,A_PuertoRico_8_1934,1
280,410,NS,A_PuertoRico_8_1934,1
136,489,NS,A_PuertoRico_8_1934,1
236,554,NS,A_PuertoRico_8_1934,1
93,743,NS,A_PuertoRico_8_1934,1
313,567,NS,A_PuertoRico_8_1934,1
225,638,NS,A_PuertoRico_8_1934,1
230,392,NS,A_PuertoRico_8_1934,1
234,508,NS,A_PuertoRico_8_1934,1
79,747,NS,A_PuertoRico_8_1934,1
85,693,NS,A_PuertoRico_8_1934,1
218,578,NS,A_PuertoRico_8_1934,1
93,649,NS,A_PuertoRico_8_1934,1
282,626,NS,A_PuertoRico_8_1934,1
73,459,NS,A_PuertoRico_8_1934,1
191,562,NS,A_PuertoRico_8_1934,1
170,672,NS,A_PuertoRico_8_1934,1
160,487,NS,A_PuertoRico_8_1934,1
293,467,NS,A_PuertoRico_8_1934,1
56,598,NS,A_PuertoRico_8_1934,1
121,554,NS,A_PuertoRico_8_1934,1
158,517,NS,A_PuertoRico_8_1934,1
153,407,NS,A_PuertoRico_8_1934,1
67,712,NS,A_PuertoRico_8_1934,1
169,374,NS,A_PuertoRico_8_1934,1
321,413,NS,A_PuertoRico_8_1934,1
176,409,NS,A_PuertoRico_8_1934,1
74,576,NS,A_PuertoRico_8_1934,1
242,735,NS,A_PuertoRico_8_1934,1
328,627,NS,A_PuertoRico_8_1934,1
308,711,NS,A_PuertoRico_8_1934,1
325,689,NS,A_PuertoRico_8_1934,1
92,490,NS,A_PuertoRico_8_1934,1
95,451,NS,A_PuertoRico_8_1934,1
217,433,NS,A_PuertoRico_8_1934,1
313,493,NS,A_PuertoRico_8_1934,1
94,479,NS,A_PuertoRico_8_1934,1
106,463,NS,A_PuertoRico_8_1934,1
304,534,NS,A_PuertoRico_8_1934,1
64,411,NS,A_PuertoRico_8_1934,1
114,731,NS,A_PuertoRico_8_1934,1
291,612,NS,A_PuertoRico_8_1934,1
98,396,NS,A_PuertoRico_8_1934,1
133,512,NS,A_PuertoRico_8_1934,1
303,567,NS,A_PuertoRico_8_1934,1
223,584,NS,A_PuertoRico_8_1934,1
296,725,NS,A_PuertoRico_8_1934,1
211,689,NS,A_PuertoRico_8_1934,1
127,762,NS,A_PuertoRico_8_1934,1
195,467,NS,A_PuertoRico_8_1934,1
163,482,NS,A_PuertoRico_8_1934,1
80,703,NS,A_PuertoRico_8_1934,1
216,599,NS,A_PuertoRico_8_1934,1
210,616,NS,A_PuertoRico_8_1934,1
229,606,NS,A_PuertoRico_8_1934,1
64,736,NS,A_PuertoRico_8_1934,1
295,739,NS,A_PuertoRico_8_1934,1
209,430,NS,A_PuertoRico_8_1934,1
280,592,NS,A_PuertoRico_8_1934,1
231,562,NS,A_PuertoRico_8_1934,1
95,703,NS,A_PuertoRico_8_1934,1
139,478,NS,A_PuertoRico_8_1934,1
232,497,NS,A_PuertoRico_8_1934,1
129,370,NS,A_PuertoRico_8_1934,1
227,745,NS,A_PuertoRico_8_1934,1
118,616,NS,A_PuertoRico_8_1934,1
158,698,NS,A_PuertoRico_8_1934,1
132,484,NS,A_PuertoRico_8_1934,1
239,683,NS,A_PuertoRico_8_1934,1
125,548,NS,A_PuertoRico_8_1934,1
158,730,NS,A_PuertoRico_8_1934,1
250,527,NS,A_PuertoRico_8_1934,1
296,598,NS,A_PuertoRico_8_1934,1
108,569,NS,A_PuertoRico_8_1934,1
177,410,NS,A_PuertoRico_8_1934,1
299,616,NS,A_PuertoRico_8_1934,1
143,675,NS,A_PuertoRico_8_1934,1
169,532,NS,A_PuertoRico_8_1934,1
123,676,NS,A_PuertoRico_8_1934,1
84,548,NS,A_PuertoRico_8_1934,1
301,437,NS,A_PuertoRico_8_1934,1
120,527,NS,A_PuertoRico_8_1934,1
223,506,NS,A_PuertoRico_8_1934,1
141,427,NS,A_PuertoRico_8_1934,1
256,377,NS,A_PuertoRico_8_1934,1
171,521,NS,A_PuertoRico_8_1934,1
106,392,NS,A_PuertoRico_8_1934,1
62,713,NS,A_PuertoRico_8_1934,1
143,470,NS,A_PuertoRico_8_1934,1
323,507,NS,A_PuertoRico_8_1934,1
307,495,NS,A_PuertoRico_8_1934,1
145,375,NS,A_PuertoRico_8_1934,1
252,727,NS,A_PuertoRico_8_1934,1
108,400,NS,A_PuertoRico_8_1934,1
150,584,NS,A_PuertoRico_8_1934,1
100,733,NS,A_PuertoRico_8_1934,1
175,543,NS,A_PuertoRico_8_1934,1
304,734,NS,A_PuertoRico_8_1934,1
256,540,NS,A_PuertoRico_8_1934,1
183,700,NS,A_PuertoRico_8_1934,1
122,375,NS,A_PuertoRico_8_1934,1
168,386,NS,A_PuertoRico_8_1934,1
97,606,NS,A_PuertoRico_8_1934,1
298,504,NS,A_PuertoRico_8_1934,1
122,750,NS,A_PuertoRico_8_1934,1
161,728,NS,A_PuertoRico_8_1934,1
307,620,NS,A_PuertoRico_8_1934,1
188,661,NS,A_PuertoRico_8_1934,1
174,595,NS,A_PuertoRico_8_1934,1
250,554,NS,A_PuertoRico_8_1934,1
209,404,NS,A_PuertoRico_8_1934,1
51,718,NS,A_PuertoRico_8_1934,1
137,590,NS,A_PuertoRico_8_1934,1
200,394,NS,A_PuertoRico_8_1934,1
104,546,NS,A_PuertoRico_8_1934,1
86,756,NS,A_PuertoRico_8_1934,1
278,427,NS,A_PuertoRico_8_1934,1
96,593,NS,A_PuertoRico_8_1934,1
239,730,NS,A_PuertoRico_8_1934,1
226,659,NS,A_PuertoRico_8_1934,1
146,587,NS,A_PuertoRico_8_1934,1
151,716,NS,A_PuertoRico_8_1934,1
97,600,NS,A_PuertoRico_8_1934,1
204,469,NS,A_PuertoRico_8_1934,1
144,446,NS,A_PuertoRico_8_1934,1
327,431,NS,A_PuertoRico_8_1934,1
109,598,NS,A_PuertoRico_8_1934,1
190,391,NS,A_PuertoRico_8_1934,1
304,484,NS,A_PuertoRico_8_1934,1
239,504,NS,A_PuertoRico_8_1934,1
301,486,NS,A_PuertoRico_8_1934,1
65,379,NS,A_PuertoRico_8_1934,1
81,601,NS,A_PuertoRico_8_1934,1
316,656,NS,A_PuertoRico_8_1934,1
316,643,NS,A_PuertoRico_8_1934,1
185,466,NS,A_PuertoRico_8_1934,1
169,487,NS,A_PuertoRico_8_1934,1
168,371,NS,A_PuertoRico_8_1934,1
304,436,NS,A_PuertoRico_8_1934,1
238,612,NS,A_PuertoRico_8_1934,1
78,563,NS,A_PuertoRico_8_1934,1
264,401,NS,A_PuertoRico_8_1934,1
202,435,NS,A_PuertoRico_8_1934,1
65,724,NS,A_PuertoRico_8_1934,1
322,574,NS,A_PuertoRico_8_1934,1
102,543,NS,A_PuertoRico_8_1934,1
271,669,NS,A_PuertoRico_8_1934,1
146,377,NS,A_PuertoRico_8_1934,1
246,600,NS,A_PuertoRico_8_1934,1
249,431,NS,A_PuertoRico_8_1934,1
127,710,NS,A_PuertoRico_8_1934,1
217,463,NS,A_PuertoRico_8_1934,1
270,734,NS,A_PuertoRico_8_1934,1
327,500,NS,A_PuertoRico_8_1934,1
223,683,NS,A_PuertoRico_8_1934,1
107,467,NS,A_PuertoRico_8_1934,1
76,406,NS,A_PuertoRico_8_1934,1
90,742,NS,A_PuertoRico_8_1934,1
67,731,NS,A_PuertoRico_8_1934,1
114,575,NS,A_PuertoRico_8_1934,1
277,389,NS,A_PuertoRico_8_1934,1
218,563,NS,A_PuertoRico_8_1934,1
252,471,NS,A_PuertoRico_8_1934,1
58,572,NS,A_PuertoRico_8_1934,1
96,425,NS,A_PuertoRico_8_1934,1
201,701,NS,A_PuertoRico_8_1934,1
